Key;Item Type;Publication Year;Author;Title;Publication Title;ISBN;ISSN;DOI;Url;Abstract Note;Date;Date Added;Date Modified;Access Date;Pages;Num Pages;Issue;Volume;Number Of Volumes;Journal Abbreviation;Short Title;Series;Series Number;Series Text;Series Title;Publisher;Place;Language;Rights;Type;Archive;Archive Location;Library Catalog;Call Number;Extra;Notes;File Attachments;Link Attachments;Manual Tags;Automatic Tags;Editor;Series Editor;Translator;Contributor;Attorney Agent;Book Author;Cast Member;Commenter;Composer;Cosponsor;Counsel;Interviewer;Producer;Recipient;Reviewed Author;Scriptwriter;Words By;Guest;Number;Edition;Running Time;Scale;Medium;Artwork Size;Filing Date;Application Number;Assignee;Issuing Authority;Country;Meeting Name;Conference Name;Court;References;Reporter;Legal Status;Priority Numbers;Programming Language;Version;System;Code;Code Number;Section;Session;Committee;History;Legislative Body
JYJFVQPM;journalArticle;2015;"Diemer, Julia; Alpers, Georg W.; Peperkorn, Henrik M.; Shiban, Youssef; MÃ¼hlberger, Andreas";The impact of perception and presence on emotional reactions: a review of research in virtual reality;Frontiers in Psychology;;1664-1078;10.3389/fpsyg.2015.00026;http://journal.frontiersin.org/article/10.3389/fpsyg.2015.00026/abstract;Virtual reality (VR) has made its way into mainstream psychological research in the last two decades. This technology, with its unique ability to simulate complex, real situations and contexts, offers researchers unprecedented opportunities to investigate human behavior in well controlled designs in the laboratory. One important application ofVR is the investigation of pathological processes in mental disorders, especially anxiety disorders. Research on the processes underlying threat perception, fear, and exposure therapy has shed light on more general aspects of the relation between perception and emotion. Being by its nature virtual, i.e., simulation of reality, VR strongly relies on the adequate selection of speciﬁc perceptual cues to activate emotions. Emotional experiences in turn are related to presence, another important concept in VR, which describes the user’s sense of being in a VR environment. This paper summarizes current research into perception of fear cues, emotion, and presence, aiming at the identiﬁcation of the most relevant aspects of emotional experience in VR and their mutual relations. A special focus lies on a series of recent experiments designed to test the relative contribution of perception and conceptual information on fear in VR. This strand of research capitalizes on the dissociation between perception (bottom–up input) and conceptual information (top-down input) that is possible in VR. Further, we review the factors that have so far been recognized to inﬂuence presence, with emotions (e.g., fear) being the most relevant in the context of clinical psychology. Recent research has highlighted the mutual inﬂuence of presence and fear in VR, but has also traced the limits of our current understanding of this relationship. In this paper, the crucial role of perception on eliciting emotional reactions is highlighted, and the role of arousal as a basic dimension of emotional experience is discussed. An interoceptive attribution model of presence is suggested as a ﬁrst step toward an integrative framework for emotion research in VR. Gaps in the current literature and future directions are outlined.;2015;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;;;;6;;;The impact of perception and presence on emotional reactions;;;;;;;en;;;;;Crossref;;;;/Users/xander/Zotero/storage/2Z5EBEN9/Diemer et al. - 2015 - The impact of perception and presence on emotional.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EFCXZRX3;journalArticle;2015;"Kuliga, S.F.; Thrash, T.; Dalton, R.C.; Hölscher, C.";Virtual reality as an empirical research tool — Exploring user experience in a real building and a corresponding virtual model;Computers, Environment and Urban Systems;;1989715;10.1016/j.compenvurbsys.2015.09.006;https://linkinghub.elsevier.com/retrieve/pii/S019897151530017X;Virtual reality (VR) allows for highly-detailed observations, accurate behavior measurements, and systematic environmental manipulations under controlled laboratory circumstances. It therefore has the potential to be a valuable research tool for studies in human–environment interaction, such as building usability studies and post- as well as pre-occupancy building evaluation in architectural research and practice.;2015;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;363-375;;;54;;;;;;;;;;en;;;;;Crossref;;;;/Users/xander/Zotero/storage/28TNCGQE/Kuliga et al. - 2015 - Virtual reality as an empirical research tool — Ex.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Y7BWZA8A;journalArticle;2018;"Ding, Ni; Zhou, Wen; Fung, Anthony Y.H.";Emotional effect of cinematic VR compared with traditional 2D film;Telematics and Informatics;;7365853;10.1016/j.tele.2018.04.003;https://linkinghub.elsevier.com/retrieve/pii/S0736585317309085;Virtual reality (VR) has been increasingly applied in ﬁlmmaking in recent years. The integration of ﬁlm and VR is becoming an important breakthrough for traditional ﬁlms. This new types of ﬁlm, named cinematic virtual reality (CVR), provides immersive VR experience where individual users can immerse themselves in synthetic world experience in 360° (Mateer, 2017).;2018;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;1572-1579;;6;35;;;;;;;;;;en;;;;;Crossref;;;;/Users/xander/Zotero/storage/EDHYEKTL/Ding et al. - 2018 - Emotional effect of cinematic VR compared with tra.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3LF7F66H;journalArticle;2015;"Felnhofer, Anna; Kothgassner, Oswald D.; Schmidt, Mareike; Heinzle, Anna-Katharina; Beutl, Leon; Hlavacs, Helmut; Kryspin-Exner, Ilse";Is virtual reality emotionally arousing? Investigating five emotion inducing virtual park scenarios;International Journal of Human-Computer Studies;;10715819;10.1016/j.ijhcs.2015.05.004;https://linkinghub.elsevier.com/retrieve/pii/S1071581915000981;Following the idea of using virtual environments (VEs) as mood induction procedures (MIPs), this study set out to examine whether ﬁve different virtual park scenarios would each elicit a speciﬁc affective state (i.e., joy, sadness, boredom, anger and anxiety). Within this main objective, a subset of two additional goals was identiﬁed: ﬁrst, to analyze whether the sense of presence would differ across emotionally charged VEs, and second, to examine the link between a more objective measure of affective arousal, electrodermal activity (EDA), and presence. Following a between-subject design, 120 students were randomly assigned to one of the ﬁve VEs. Results show that almost all of the ﬁve virtual park scenarios were able to elicit the intended emotion. Additionally, presence levels were the same across all VEs suggesting that presence did not confound the emotional reaction to the VEs. Furthermore, EDA seems to be a poor indicator of presence as it is not signiﬁcantly correlated with self-reported presence. The implications of these ﬁndings for both future research and practice are addressed in a comprehensive discussion.;2015;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;48-56;;;82;;;Is virtual reality emotionally arousing?;;;;;;;en;;;;;Crossref;;;;/Users/xander/Zotero/storage/AIQSQ7PF/Felnhofer et al. - 2015 - Is virtual reality emotionally arousing Investiga.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UA5Y2B25;journalArticle;2009;"Gorini, Alessandra; Mosso, José Luis; Mosso, Dejanira; Pineda, Erika; Ruíz, Norma Leticia; Ramíez, Miriam; Morales, José Luis; Riva, Giuseppe";Emotional Response to Virtual Reality Exposure across Different Cultures: The Role of the Attribution Process;CyberPsychology & Behavior;;1094-9313, 1557-8364;10.1089/cpb.2009.0192;http://www.liebertpub.com/doi/10.1089/cpb.2009.0192;Many studies have shown the ability of media—television, movies, and virtual reality (VR) experiences—to elicit emotions. Nevertheless, it is still unclear how the different factors involved—user related and medium related—play a role in producing an emotional response during a VR experience. We investigate this issue, analyzing the role played by the cultural and technological backgrounds of the users in the emotional responses to VR. Speciﬁcally, we use the ‘‘core affect’’ model of emotions developed by Russell (2003) to explore how these factors inﬂuence the way in which participants experience virtual worlds. Our sample includes 20 Mexican participants: 8 living in El Tepeyac, a small rural and isolated Mexican village characterized by a very primitive culture, and 12 high civilized inhabitants of Mexico City. The ‘‘Green Valley,’’ a noninteractive, relaxing immersive environment showing a mountain landscape around a calm lake, was used to induce relaxation in the two groups during an ambulatory surgical operation. To investigate the effects of VR on the relaxation process, we measured participants’ physiological (heart rate) and emotional (VAS-A) responses before, during, and after the operation. The results show that VR signiﬁcantly modiﬁed the core affect (reduced arousal) in all participants but that the ﬁnal emotional response produced by this change was inﬂuenced by the attribution process: the civilized inhabitants of Mexico City, who were able to attribute the reduced arousal to the VR experience, reported a signiﬁcant reduction in the self-reported level of anxiety, while people from El Tepeyac showed a reduction in their physiological reactions but not in their perceived anxiety.;2009;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;699-705;;6;12;;;Emotional Response to Virtual Reality Exposure across Different Cultures;;;;;;;en;;;;;Crossref;;;;/Users/xander/Zotero/storage/37PQYY2W/Gorini et al. - 2009 - Emotional Response to Virtual Reality Exposure acr.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AE3MHBWY;journalArticle;2004;"Baños, R.M.; Botella, C.; Alcañiz, M.; Liaño, V.; Guerrero, B.; Rey, B.";Immersion and Emotion: Their Impact on the Sense of Presence;CyberPsychology & Behavior;;1094-9313, 1557-8364;10.1089/cpb.2004.7.734;http://www.liebertpub.com/doi/10.1089/cpb.2004.7.734;The present study is designed to test the role of immersion and media content in the sense of presence. Specifically, we are interested in the affective valence of the virtual environments. This paper describes an experiment that compares three immersive systems (a PC monitor, a rear projected video wall, and a head-mounted display) and two virtual environments, one involving emotional content and the other not. The purpose of the experiment was to test the interactive role of these two media characteristics (form and content). Scores on two self-report presence measurements were compared among six groups of 10 people each. The results suggest that both immersion and affective content have an impact on presence. However, immersion was more relevant for non-emotional environments than for emotional ones.;2004;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;734-741;;6;7;;;Immersion and Emotion;;;;;;;en;;;;;Crossref;;;;/Users/xander/Zotero/storage/IDGGF9LM/Baños et al. - 2004 - Immersion and Emotion Their Impact on the Sense o.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N7LL2YNP;journalArticle;2003;Västfjäll, Daniel;The Subjective Sense of Presence, Emotion Recognition, and Experienced Emotions in Auditory Virtual Environments;CyberPsychology & Behavior;;1094-9313, 1557-8364;10.1089/109493103321640374;http://www.liebertpub.com/doi/10.1089/109493103321640374;Realistic aural rendering of events in mediated environments is becoming an increasingly important aspect in many multi-modal applications. In a between-group experiment with 45 participants, it was studied how ratings of presence (a sense of being in the mediated environment), emotional reactions to the auditory environment, and emotion recognition vary as a function of number of audio channels (mono, stereo, and six-channel reproduction). The results showed that stereo and six-channel reproduction resulted in significantly stronger changes in emotional reactions than the mono condition. Further, six-channel reproduction received the highest ratings of presence and emotional realism. Taken together, the result suggested that both emotional reactions and ratings of presence increase with spatialized sound. Further, emotional reactions and presence were highly correlated. The results are discussed in relation to theories of mediated presence and emotional reactions in an attempt to further delineate the concept of presence.;2003;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;181-188;;2;6;;;;;;;;;;en;;;;;Crossref;;;;/Users/xander/Zotero/storage/49WHCZYT/Västfjäll - 2003 - The Subjective Sense of Presence, Emotion Recognit.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LNS89XVV;journalArticle;2005;Riva, Giuseppe;Virtual Reality in Psychotherapy: Review;CyberPsychology & Behavior;;1094-9313, 1557-8364;10.1089/cpb.2005.8.220;http://www.liebertpub.com/doi/10.1089/cpb.2005.8.220;Virtual reality (VR) has recently emerged as a potentially effective way to provide general and specialty health care services, and appears poised to enter mainstream psychotherapy delivery. Because VR could be part of the future of clinical psychology, it is critical to all psychotherapists that it be defined broadly. To ensure appropriate development of VR applications, clinicians must have a clear understanding of the opportunities and challenges it will provide in professional practice. This review outlines the current state of clinical research relevant to the development of virtual environments for use in psychotherapy. In particular, the paper focuses its analysis on both actual applications of VR in clinical psychology and how different clinical perspectives can use this approach to improve the process of therapeutic change.;2005;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;220-230;;3;8;;;Virtual Reality in Psychotherapy;;;;;;;en;;;;;Crossref;;;;/Users/xander/Zotero/storage/2H6YRZIA/Riva - 2005 - Virtual Reality in Psychotherapy Review.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
S9BCSD6Y;journalArticle;2011;"Bellani, M.; Fornasari, L.; Chittaro, L.; Brambilla, P.";Virtual reality in autism: state of the art;Epidemiology and Psychiatric Sciences;;2045-7960, 2045-7979;10.1017/S2045796011000448;http://www.journals.cambridge.org/abstract_S2045796011000448;Autism spectrum disorders (ASD) are characterized by core deficits in three domains, i.e. social interaction, communication, and repetitive or stereotypic behaviour. It is crucial to develop intervention strategies helping individuals with autism, their caregivers and educators in daily life. To this purpose, Virtual Reality (VR), i.e. a simulation of the real world based on computer graphics, can be useful as it allows instructors and therapists to offer a safe, repeatable and diversifiable environment during learning. This mini review examines studies that have investigated the use of VR in autism.;2011;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;235-238;;3;20;;;Virtual reality in autism;;;;;;;en;;;;;Crossref;;;;/Users/xander/Zotero/storage/K59I8ZH7/Bellani et al. - 2011 - Virtual reality in autism state of the art.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PMUK6SZW;journalArticle;;Difede, Joann;Virtual Reality Exposure Therapy for World Trade Center Post-traumatic Stress Disorder: A Case Report;;;;;;Done properly by experienced therapists, re-exposure to memories of traumatic events via imaginal exposure therapy can lead to a reduction of Post-traumatic Stress Disorder (PTSD) symptoms. Exposure helps the patient process and habituate to memories and strong emotions associated with the traumatic event: memories and emotions they have been carefully avoiding. But many patients are unwilling or unable to self-generate and re-experience painful emotional images. The present case study describes the treatment of a survivor of the World Trade Center (WTC) attack of 9-11-01 who had developed acute PTSD. After she failed to improve with traditional imaginal exposure therapy, we sought to increase emotional engagement and treatment success using virtual reality (VR) exposure therapy. Over the course of six 1-h VR exposure therapy sessions, we gradually and systematically exposed the PTSD patient to virtual planes flying over the World Trade Center, jets crashing into the World Trade Center with animated explosions and sound effects, virtual people jumping to their deaths from the burning buildings, towers collapsing, and dust clouds. VR graded exposure therapy was successful for reducing acute PTSD symptoms. Depression and PTSD symptoms as measured by the Beck Depression Inventory and the Clinician Administered PTSD Scale indicated a large (83%) reduction in depression, and large (90%) reduction in PTSD symptoms after completing VR exposure therapy. Although case reports are scientifically inconclusive by nature, these strong preliminary results suggest that VR exposure therapy is a promising new medium for treating acute PTSD. This study may be examined in more detail at www.vrpain.com.;;08/02/2019 20:33;08/02/2019 20:33;;7;;;;;;;;;;;;;en;;;;;Zotero;;;;/Users/xander/Zotero/storage/XBK7WV97/Difede - Virtual Reality Exposure Therapy for World Trade C.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HQNV75QJ;report;1999;"Huang, Milton; Alessi, Norman";Presence as an emotional experience: (705302011-011);;;;;http://doi.apa.org/get-pe-doi.cfm?doi=10.1037/e705302011-011;"Presence or the sense of ""being there"" has been discussed in the literature as an essential, deﬁning aspect of Virtual Reality (VR). The VR literature includes deﬁnitions rooted in behavioral response, signal detection theory, and philosophy, but has generally ignored the emotional aspects of experience. The purpose of this paper is to reexamine the concept of presence in terms of people's emotional engagement with reality and their environment. Emotions are an essential part of how people experience the world. Any theory of presence must take emotional factors into account. This thesis has implications about how research should be conducted to further our understanding of presence. Validated psychological techniques for assessing emotions by subjective report, behavioral observations, and facial analysis can all be applied to increase our understanding of virtual presence. Further understanding of the interaction between presence and emotional state will improve our understanding of the construct of presence as well as better inform us about how virtual environments can be applied in creating emotional eﬀects or treating emotional disorders.";1999;08/02/2019 20:33;08/02/2019 20:33;08/02/2019 20:33;;;;;;;Presence as an emotional experience;;;;;American Psychological Association;;en;;;;;Crossref;;type: dataset DOI: 10.1037/e705302011-011;;/Users/xander/Zotero/storage/IY8JME4A/Huang and Alessi - 1999 - Presence as an emotional experience (705302011-01.pdf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
